postId;postHistoryId;localId;blockTypeId;possiblePredOrSuccLocalIds;numberOfPossibleSuccessorsOrPredecessors
7043225;15473642;84;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473642;86;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473642;88;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473642;90;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473642;92;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473642;94;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473642;96;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473642;98;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473642;100;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473642;102;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473642;104;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7058338;15489615;13;1;[13, 17];2
7058338;15489615;17;1;[13, 17];2
7058338;15502230;13;1;[13, 17];2
7058338;15502230;17;1;[13, 17];2
9051622;20490619;4;2;[4, 6];2
9051622;20490619;6;2;[4, 6];2
9051622;20490858;4;2;[4, 6];2
9051622;20490858;6;2;[4, 6];2
12512985;29449721;9;1;[9, 13];2
12512985;29449721;13;1;[9, 13];2
12512985;29590619;9;1;[9, 13];2
12512985;29590619;13;1;[9, 13];2
12512985;29590619;9;1;[9, 13];2
12512985;29590619;13;1;[9, 13];2
12512985;39702653;9;1;[9, 13];2
12512985;39702653;13;1;[9, 13];2
12878956;30449708;9;1;[9, 15];2
12878956;30449708;15;1;[9, 15];2
12878956;30449778;9;1;[9, 15];2
12878956;30449778;15;1;[9, 15];2
12878956;30449778;9;1;[9, 15];2
12878956;30449778;15;1;[9, 15];2
12878956;30450076;9;1;[9, 15];2
12878956;30450076;15;1;[9, 15];2
13651791;32571527;6;2;[6, 10];2
13651791;32571527;10;2;[6, 10];2
13651791;60621097;6;2;[6, 10];2
13651791;60621097;8;2;[2, 8];2
13651791;60621097;10;2;[6, 10];2
14839318;35871416;3;1;[3, 5];2
14839318;35872649;3;1;[3, 5];2
14839318;35872649;5;1;[3, 5];2
14839318;35886974;3;1;[3, 5];2
14839318;35886974;5;1;[3, 5];2
15282772;37097675;3;1;[3, 7];2
15282772;37104545;3;1;[3, 7, 15];3
15282772;37104545;7;1;[3, 7, 15];3
15282772;37131474;3;1;[3, 7];2
15282772;37131474;7;1;[3, 7];2
15282772;37131474;15;1;[3, 7];2
16152134;39516719;4;2;[4, 6];2
16319289;39977727;3;1;[3, 7];2
16319289;39977727;7;1;[3, 7];2
16319289;39978331;3;1;[3, 7];2
16319289;39978331;7;1;[3, 7];2
16319289;39978331;3;1;[3, 7];2
16319289;39978331;7;1;[3, 7];2
16319289;39981119;3;1;[3, 7];2
16319289;39981119;7;1;[3, 7];2
16319289;39981119;3;1;[3, 7];2
16319289;39981119;7;1;[3, 7];2
16319289;39981403;3;1;[3, 7];2
16319289;39981403;7;1;[3, 7];2
16909147;41621416;2;2;[2, 6];2
16909147;41621416;3;1;[3, 7];2
17431831;43070054;3;1;[3, 5];2
17431831;43070054;5;1;[3, 5];2
17431831;43070266;3;1;[3, 5];2
17431831;43070266;5;1;[3, 5];2
17431831;43070266;3;1;[3, 5];2
17431831;43070266;5;1;[3, 5];2
17431831;43070510;3;1;[3, 5];2
17431831;43070510;5;1;[3, 5];2
17438815;43089062;17;1;[17, 23];2
17438815;43089062;18;2;[18, 24];2
17438815;43089062;23;1;[17, 23];2
17438815;43089062;24;2;[18, 24];2
17438815;43112879;17;1;[17, 23];2
17438815;43112879;18;2;[18, 24];2
17438815;43112879;23;1;[17, 23];2
17438815;43112879;24;2;[18, 24];2
18056176;44839613;7;1;[7, 11];2
18056176;44839873;7;1;[7, 11];2
18056176;44839873;11;1;[7, 11];2
18056176;44840160;7;1;[7, 11];2
18056176;44840160;11;1;[7, 11];2
18056176;44840160;7;1;[7, 11];2
18056176;44840160;11;1;[7, 11];2
18056176;44840463;7;1;[7, 11];2
18056176;44840463;11;1;[7, 11];2
18276636;45480805;3;1;[3, 7];2
18276636;45480805;6;2;[2, 10];2
18276636;45485022;2;2;[2, 10];2
18276636;45485022;3;1;[3, 7];2
18276636;45485022;7;1;[3, 7];2
18276636;45485022;10;2;[2, 10];2
18276636;146986166;2;2;[2, 10];2
18276636;146986166;3;1;[3, 7];2
18276636;146986166;7;1;[3, 7];2
18276636;146986166;10;2;[2, 10];2
19011156;48021090;5;1;[5, 17];2
20169153;52153722;3;1;[3, 7];2
20169153;52153722;7;1;[3, 7];2
20169153;52153868;3;1;[3, 7];2
20169153;52153868;7;1;[3, 7];2
20169153;52153868;3;1;[3, 7];2
20169153;52153868;7;1;[3, 7];2
20169153;52154133;3;1;[3, 7];2
20169153;52154133;7;1;[3, 7];2
20169153;52154133;3;1;[3, 7];2
20169153;52154133;7;1;[3, 7];2
20169153;52154457;3;1;[3, 7];2
20169153;52154457;7;1;[3, 7];2
21051057;55373335;3;1;[3, 7];2
21051057;55373335;7;1;[3, 7];2
21051057;55373867;3;1;[3, 7];2
21051057;55373867;7;1;[3, 7];2
22084262;59168599;12;2;[2, 6, 14];3
22084262;59168599;8;2;[8, 20];2
22084262;59168599;20;2;[8, 20];2
22084262;59168829;8;2;[8, 20];2
22084262;59168829;20;2;[8, 20];2
22084262;59168829;8;2;[8, 20];2
22084262;59168829;20;2;[8, 20];2
22084262;59182216;8;2;[8, 20];2
22084262;59182216;20;2;[8, 20];2
22559335;60962070;7;1;[7, 9];2
22559335;60963471;7;1;[9, 11];2
22559335;60963471;9;1;[9, 11];2
22559335;60965139;9;1;[7, 9];2
22559335;60965139;11;1;[7, 9];2
25266161;71308296;4;2;[4, 14];2
26943454;77725217;3;1;[3, 7];2
27278734;79003487;4;2;[4, 9];2
27278734;79003487;5;2;[5, 10];2
27278734;79003487;9;2;[4, 9];2
27278734;79003487;10;2;[5, 10];2
27278734;146706972;4;2;[4, 9];2
27278734;146706972;5;2;[5, 10];2
27278734;146706972;9;2;[4, 9];2
27278734;146706972;10;2;[5, 10];2
29298666;86795333;2;2;[2, 6];2
29298666;86795333;6;2;[2, 6];2
29298666;86812214;2;2;[2, 6];2
29298666;86812214;6;2;[2, 6];2
30521777;91578242;4;2;[4, 6];2
30521777;91578242;6;2;[4, 6];2
30521777;91670135;4;2;[4, 6];2
30521777;91670135;6;2;[4, 6];2
30612148;91937646;6;2;[6, 8];2
31228087;94360901;4;2;[4, 8];2
31228087;94361493;4;2;[4, 8];2
31228087;94361493;8;2;[4, 8];2
31228087;94361669;4;2;[4, 8];2
31228087;94361669;8;2;[4, 8];2
31816167;96654982;2;2;[2, 6];2
32683028;100061471;6;2;[3, 9];2
32683028;100061574;3;2;[3, 9];2
32683028;100061574;9;2;[3, 9];2
32683028;100061794;3;2;[3, 9];2
32683028;100061794;9;2;[3, 9];2
32683028;100061794;3;2;[3, 9];2
32683028;100061794;9;2;[3, 9];2
32683028;100061888;3;2;[3, 9];2
32683028;100061888;9;2;[3, 9];2
34788140;108436936;4;1;[4, 8];2
34838198;108632824;9;1;[9, 13];2
34838198;108633024;9;1;[9, 13];2
34838198;108633024;13;1;[9, 13];2
34838198;108634722;9;1;[9, 13];2
34838198;108634722;13;1;[9, 13];2
35579842;111556155;2;2;[2, 3];2
35768254;112311977;8;2;[8, 10];2
35768254;112311977;10;2;[8, 10];2
35768254;112319614;8;2;[8, 10];2
35768254;112319614;10;2;[8, 10];2
36000745;113226554;3;1;[3, 5];2
36000745;113226554;5;1;[3, 5];2
36000745;113227202;3;1;[3, 5];2
36000745;113227202;5;1;[3, 5];2
36215968;114077498;3;1;[3, 7];2
36215968;114077498;7;1;[3, 7];2
36215968;114081720;3;1;[3, 7];2
36215968;114081720;7;1;[3, 7];2
36530474;115341705;2;2;[2, 6];2
36530474;115341705;6;2;[2, 6];2
36530474;115342719;2;2;[2, 6];2
36530474;115342719;6;2;[2, 6];2
36977916;117097836;3;2;[3, 7];2
37691020;119914248;3;2;[3, 6];2
37691020;119914565;3;2;[3, 6];2
37691020;119914565;6;2;[3, 6];2
37691020;119949428;3;2;[3, 6];2
37691020;119949428;6;2;[3, 6];2
37691020;119949428;3;2;[3, 6];2
37691020;119949428;6;2;[3, 6];2
37691020;119952039;3;2;[3, 6];2
37691020;119952039;6;2;[3, 6];2
38742394;124092029;5;1;[3, 7];2
39358894;126555441;4;2;[4, 6];2
39358894;126555441;6;2;[4, 6];2
39358894;126604951;4;2;[4, 6];2
39358894;126604951;6;2;[4, 6];2
40453430;130950126;2;2;[2, 5];2
41766566;136459226;8;2;[8, 10];2
41766566;136459226;10;2;[8, 10];2
41766566;136459941;8;2;[8, 10];2
41766566;136459941;10;2;[8, 10];2
42424543;139137841;4;2;[4, 16, 30, 42];4
42424543;139137841;8;2;[8, 34];2
42424543;139137841;9;1;[9, 35];2
42424543;139137841;10;2;[10, 22, 36, 48];4
42424543;139137841;11;1;[11, 31, 37];3
42424543;139137841;13;1;[13, 33, 39];3
42424543;139137841;14;2;[14, 40];2
42424543;139137841;15;1;[15, 41];2
42424543;139137841;16;2;[4, 16, 30, 42];4
42424543;139137841;17;1;[17, 23, 43, 49];4
42424543;139137841;19;1;[19, 25, 45, 51];4
42424543;139137841;20;2;[20, 46];2
42424543;139137841;22;2;[10, 22, 36, 48];4
42424543;139137841;23;1;[17, 23, 43, 49];4
42424543;139137841;25;1;[19, 25, 45, 51];4
42424543;139137841;30;2;[4, 16, 30, 42];4
42424543;139137841;31;1;[11, 31, 37];3
42424543;139137841;32;2;[32, 44];2
42424543;139137841;33;1;[13, 33, 39];3
42424543;139137841;34;2;[8, 34];2
42424543;139137841;35;1;[9, 35];2
42424543;139137841;36;2;[10, 22, 36, 48];4
42424543;139137841;37;1;[11, 31, 37];3
42424543;139137841;38;2;[38, 50];2
42424543;139137841;39;1;[13, 33, 39];3
42424543;139137841;40;2;[14, 40];2
42424543;139137841;41;1;[15, 41];2
42424543;139137841;42;2;[4, 16, 30, 42];4
42424543;139137841;43;1;[17, 23, 43, 49];4
42424543;139137841;44;2;[32, 44];2
42424543;139137841;45;1;[19, 25, 45, 51];4
42424543;139137841;46;2;[20, 46];2
42424543;139137841;48;2;[10, 22, 36, 48];4
42424543;139137841;49;1;[17, 23, 43, 49];4
42424543;139137841;50;2;[38, 50];2
42424543;139137841;51;1;[19, 25, 45, 51];4
42424543;139138072;4;2;[4, 16, 30, 42];4
42424543;139138072;8;2;[8, 34];2
42424543;139138072;9;1;[9, 35];2
42424543;139138072;10;2;[10, 22, 36, 48];4
42424543;139138072;11;1;[11, 31, 37];3
42424543;139138072;13;1;[13, 33, 39];3
42424543;139138072;14;2;[14, 40];2
42424543;139138072;15;1;[15, 41];2
42424543;139138072;16;2;[4, 16, 30, 42];4
42424543;139138072;17;1;[17, 23, 43, 49];4
42424543;139138072;19;1;[19, 25, 45, 51];4
42424543;139138072;20;2;[20, 46];2
42424543;139138072;22;2;[10, 22, 36, 48];4
42424543;139138072;23;1;[17, 23, 43, 49];4
42424543;139138072;25;1;[19, 25, 45, 51];4
42424543;139138072;30;2;[4, 16, 30, 42];4
42424543;139138072;31;1;[11, 31, 37];3
42424543;139138072;32;2;[32, 44];2
42424543;139138072;33;1;[13, 33, 39];3
42424543;139138072;34;2;[8, 34];2
42424543;139138072;35;1;[9, 35];2
42424543;139138072;36;2;[10, 22, 36, 48];4
42424543;139138072;37;1;[11, 31, 37];3
42424543;139138072;38;2;[38, 50];2
42424543;139138072;39;1;[13, 33, 39];3
42424543;139138072;40;2;[14, 40];2
42424543;139138072;41;1;[15, 41];2
42424543;139138072;42;2;[4, 16, 30, 42];4
42424543;139138072;43;1;[17, 23, 43, 49];4
42424543;139138072;44;2;[32, 44];2
42424543;139138072;45;1;[19, 25, 45, 51];4
42424543;139138072;46;2;[20, 46];2
42424543;139138072;48;2;[10, 22, 36, 48];4
42424543;139138072;49;1;[17, 23, 43, 49];4
42424543;139138072;50;2;[38, 50];2
42424543;139138072;51;1;[19, 25, 45, 51];4
42424543;139138072;4;2;[4, 16, 30, 42];4
42424543;139138072;8;2;[8, 34];2
42424543;139138072;9;1;[9, 35];2
42424543;139138072;10;2;[10, 22, 36, 48];4
42424543;139138072;11;1;[11, 31, 37];3
42424543;139138072;13;1;[13, 33, 39];3
42424543;139138072;14;2;[14, 40];2
42424543;139138072;15;1;[15, 41];2
42424543;139138072;16;2;[4, 16, 30, 42];4
42424543;139138072;17;1;[17, 23, 43, 49];4
42424543;139138072;19;1;[19, 25, 45, 51];4
42424543;139138072;20;2;[20, 46];2
42424543;139138072;22;2;[10, 22, 36, 48];4
42424543;139138072;23;1;[17, 23, 43, 49];4
42424543;139138072;25;1;[19, 25, 45, 51];4
42424543;139138072;30;2;[4, 16, 30, 42];4
42424543;139138072;31;1;[11, 31, 37];3
42424543;139138072;32;2;[32, 44];2
42424543;139138072;33;1;[13, 33, 39];3
42424543;139138072;34;2;[8, 34];2
42424543;139138072;35;1;[9, 35];2
42424543;139138072;36;2;[10, 22, 36, 48];4
42424543;139138072;37;1;[11, 31, 37];3
42424543;139138072;38;2;[38, 50];2
42424543;139138072;39;1;[13, 33, 39];3
42424543;139138072;40;2;[14, 40];2
42424543;139138072;41;1;[15, 41];2
42424543;139138072;42;2;[4, 16, 30, 42];4
42424543;139138072;43;1;[17, 23, 43, 49];4
42424543;139138072;44;2;[32, 44];2
42424543;139138072;45;1;[19, 25, 45, 51];4
42424543;139138072;46;2;[20, 46];2
42424543;139138072;48;2;[10, 22, 36, 48];4
42424543;139138072;49;1;[17, 23, 43, 49];4
42424543;139138072;50;2;[38, 50];2
42424543;139138072;51;1;[19, 25, 45, 51];4
42424543;139176101;4;2;[4, 16, 30, 42];4
42424543;139176101;8;2;[8, 34];2
42424543;139176101;9;1;[9, 35];2
42424543;139176101;10;2;[10, 22, 36, 48];4
42424543;139176101;11;1;[11, 31, 37];3
42424543;139176101;13;1;[13, 33, 39];3
42424543;139176101;14;2;[14, 40];2
42424543;139176101;15;1;[15, 41];2
42424543;139176101;16;2;[4, 16, 30, 42];4
42424543;139176101;17;1;[17, 23, 43, 49];4
42424543;139176101;19;1;[19, 25, 45, 51];4
42424543;139176101;20;2;[20, 46];2
42424543;139176101;22;2;[10, 22, 36, 48];4
42424543;139176101;23;1;[17, 23, 43, 49];4
42424543;139176101;25;1;[19, 25, 45, 51];4
42424543;139176101;30;2;[4, 16, 30, 42];4
42424543;139176101;31;1;[11, 31, 37];3
42424543;139176101;32;2;[32, 44];2
42424543;139176101;33;1;[13, 33, 39];3
42424543;139176101;34;2;[8, 34];2
42424543;139176101;35;1;[9, 35];2
42424543;139176101;36;2;[10, 22, 36, 48];4
42424543;139176101;37;1;[11, 31, 37];3
42424543;139176101;38;2;[38, 50];2
42424543;139176101;39;1;[13, 33, 39];3
42424543;139176101;40;2;[14, 40];2
42424543;139176101;41;1;[15, 41];2
42424543;139176101;42;2;[4, 16, 30, 42];4
42424543;139176101;43;1;[17, 23, 43, 49];4
42424543;139176101;44;2;[32, 44];2
42424543;139176101;45;1;[19, 25, 45, 51];4
42424543;139176101;46;2;[20, 46];2
42424543;139176101;48;2;[10, 22, 36, 48];4
42424543;139176101;49;1;[17, 23, 43, 49];4
42424543;139176101;50;2;[38, 50];2
42424543;139176101;51;1;[19, 25, 45, 51];4
42908061;141084541;4;2;[4, 8];2
42908061;141084664;4;2;[4, 8];2
42908061;141084664;8;2;[4, 8];2
42908061;141086264;4;2;[4, 8];2
42908061;141086264;8;2;[4, 8];2
43054688;141675777;3;1;[3, 7];2
43054688;141677911;3;1;[3, 7];2
43054688;141677911;7;1;[3, 7];2
43054688;146840153;3;1;[3, 7];2
43054688;146840153;7;1;[3, 7];2
44247118;148165896;3;1;[3, 7];2
3423301;7126695;3;1;[3, 7];2
3423301;7126695;7;1;[3, 7];2
3423301;7126736;3;1;[3, 7];2
3423301;7126736;7;1;[3, 7];2
3423301;7126736;3;1;[3, 7];2
3423301;7126736;7;1;[3, 7];2
3423301;24045406;3;1;[3, 7];2
3423301;24045406;7;1;[3, 7];2
3543921;7395800;22;2;[22, 24];2
3543921;7395826;22;2;[22, 24];2
3543921;7395826;24;2;[22, 24];2
3543921;7396449;22;2;[22, 24];2
3543921;7396449;24;2;[22, 24];2
3543921;7396449;22;2;[10, 12];2
3543921;7396449;24;2;[10, 12];2
3543921;7397011;10;2;[22, 24];2
3543921;7397011;12;2;[22, 24];2
3646259;7621737;8;2;[8, 10];2
3646259;7621737;10;2;[8, 10];2
3646259;7624744;8;2;[8, 10];2
3646259;7624744;10;2;[8, 10];2
3646259;7624744;8;2;[8, 10];2
3646259;7624744;10;2;[8, 10];2
3646259;7630371;8;2;[8, 10];2
3646259;7630371;10;2;[8, 10];2
4818848;10208149;4;1;[4, 12];2
5093079;10837423;3;1;[3, 7];2
5093079;10837423;7;1;[3, 7];2
5093079;10838343;3;1;[3, 7];2
5093079;10838343;7;1;[3, 7];2
5093079;10838343;3;1;[3, 7];2
5093079;10838343;7;1;[3, 7];2
5093079;10839281;3;1;[3, 7];2
5093079;10839281;7;1;[3, 7];2
5916250;12769431;5;1;[5, 9];2
5916250;12769431;9;1;[5, 9];2
5916250;12772298;5;1;[5, 9];2
5916250;12772298;9;1;[5, 9];2
5999804;12967685;3;1;[3, 7];2
5999804;12967685;7;1;[3, 7];2
5999804;12967832;3;1;[3, 7];2
5999804;12967832;7;1;[3, 7];2
6026870;13033240;2;2;[2, 4];2
6026870;13033240;4;2;[2, 4];2
6026870;13033914;2;2;[2, 4];2
6026870;13033914;4;2;[2, 4];2
10055775;23032067;2;2;[2, 8];2
10143625;23251162;5;1;[5, 9];2
10143625;23251162;9;1;[5, 9];2
10143625;23252298;5;1;[5, 9];2
10143625;23252298;9;1;[5, 9];2
10143625;23252298;5;1;[5, 9];2
10143625;23252298;9;1;[5, 9];2
10143625;23262072;5;1;[5, 9];2
10143625;23262072;9;1;[5, 9];2
10204502;23405003;2;2;[2, 6];2
10381975;23853971;12;2;[8, 12];2
12790839;30209680;4;2;[4, 8];2
12790839;30209680;8;2;[4, 8];2
12790839;37752532;4;2;[4, 8];2
12790839;37752532;8;2;[4, 8];2
13263345;31534555;7;1;[7, 11];2
13263345;31534555;11;1;[7, 11];2
13263345;31535147;7;1;[7, 11];2
13263345;31535147;11;1;[7, 11];2
13263345;31535147;7;1;[7, 11];2
13263345;31535147;11;1;[7, 11];2
13263345;31536246;7;1;[7, 11];2
13263345;31536246;11;1;[7, 11];2
14097058;33823063;3;1;[3, 7];2
14097058;100076871;3;1;[3, 7];2
14097058;100076871;7;1;[3, 7];2
14097058;100076873;3;1;[3, 7];2
14097058;100076873;7;1;[3, 7];2
15571726;37903703;6;2;[6, 8];2
15571726;37903703;8;2;[6, 8];2
15571726;37921336;6;2;[6, 8];2
15571726;37921336;8;2;[6, 8];2
15571726;37921336;6;2;[6, 8];2
15571726;37921336;8;2;[6, 8];2
15571726;37921336;34;2;[34, 40];2
15571726;37921336;40;2;[34, 40];2
15571726;147679690;6;2;[6, 8];2
15571726;147679690;8;2;[6, 8];2
15571726;147679690;34;2;[34, 40];2
15571726;147679690;40;2;[34, 40];2
15631017;38071699;3;1;[3, 7, 11, 15];4
15631017;38071699;7;1;[3, 7, 11, 15];4
15631017;38071699;11;1;[3, 7, 11, 15];4
15631017;38072038;3;1;[3, 7, 11];3
15631017;38072038;7;1;[3, 7, 11];3
15631017;38072038;11;1;[3, 7, 11];3
15631017;38072038;15;1;[3, 7, 11];3
16289339;39895268;2;2;[2, 6];2
16289339;39895268;6;2;[2, 6];2
16289339;39895447;2;2;[2, 6];2
16289339;39895447;6;2;[2, 6];2
16673669;40965908;6;2;[6, 8];2
18273045;45471035;9;1;[9, 11];2
18273045;45471035;11;1;[9, 11];2
18273045;45472149;9;1;[9, 11];2
18273045;45472149;11;1;[9, 11];2
22664414;61352788;3;1;[3, 5];2
22664414;61352788;5;1;[3, 5];2
22664414;61353364;3;1;[3, 5];2
22664414;61353364;5;1;[3, 5];2
23222927;63446969;4;2;[4, 6];2
23222927;63447364;4;2;[4, 6];2
23222927;63447364;6;2;[4, 6];2
23222927;63448412;4;2;[4, 6];2
23222927;63448412;6;2;[4, 6];2
23225665;63453785;3;1;[3, 7];2
23225665;63453785;7;1;[3, 7];2
23225665;63505487;3;1;[3, 7];2
23225665;63505487;7;1;[3, 7];2
23225665;63505487;3;1;[3, 7];2
23225665;63505487;7;1;[3, 7];2
23225665;63506364;3;1;[3, 7];2
23225665;63506364;7;1;[3, 7];2
23225665;63506364;3;1;[3, 7];2
23225665;63506364;7;1;[3, 7];2
23225665;63509615;3;1;[3, 7];2
23225665;63509615;7;1;[3, 7];2
23355122;63955681;1;1;[1, 3];2
23355122;63955681;3;1;[1, 3];2
23355122;63955804;1;1;[1, 3];2
23355122;63955804;3;1;[1, 3];2
23459881;64356018;3;1;[3, 5];2
27417886;79555200;2;2;[2, 8];2
27714264;80693095;3;1;[3, 5, 7];3
27714264;80693095;5;1;[3, 5, 7];3
27714264;80693095;7;1;[3, 5, 7];3
27714264;80693374;3;1;[3, 5, 7];3
27714264;80693374;5;1;[3, 5, 7];3
27714264;80693374;7;1;[3, 5, 7];3
28175336;82521742;2;2;[2, 8];2
29527339;87689623;3;1;[3, 5];2
29527339;87689623;5;1;[3, 5];2
29527339;87689900;3;1;[3, 5];2
29527339;87689900;5;1;[3, 5];2
29527339;87689900;3;1;[3, 5];2
29527339;87689900;5;1;[3, 5];2
29527339;87690149;3;1;[3, 5];2
29527339;87690149;5;1;[3, 5];2
29527339;87690149;3;1;[3, 5];2
29527339;87690149;5;1;[3, 5];2
29527339;87690295;3;1;[3, 5];2
29527339;87690295;5;1;[3, 5];2
29527339;87690295;3;1;[3, 5];2
29527339;87690295;5;1;[3, 5];2
29527339;87773029;3;1;[3, 5];2
29527339;87773029;5;1;[3, 5];2
29762130;88604665;3;1;[3, 7];2
29762130;88604665;7;1;[3, 7];2
29762130;146708025;3;1;[3, 7];2
29762130;146708025;7;1;[3, 7];2
30231980;90441494;6;2;[6, 9];2
30231980;90442339;6;2;[6, 9];2
30231980;90442339;9;2;[6, 9];2
30231980;147592987;6;2;[6, 9];2
30231980;147592987;9;2;[6, 9];2
30296628;90701242;3;1;[3, 5];2
30296628;90701242;5;1;[3, 5];2
30296628;90701541;3;1;[3, 5];2
30296628;90701541;5;1;[3, 5];2
30296628;90701541;3;1;[3, 5];2
30296628;90701541;5;1;[3, 5];2
30296628;90711568;3;1;[3, 5];2
30296628;90711568;5;1;[3, 5];2
30296628;90715679;3;1;[3, 5];2
30296628;90715679;5;1;[3, 5];2
30296628;107726780;3;1;[3, 5];2
30296628;107726780;5;1;[3, 5];2
30296628;107726780;3;1;[3, 5];2
30296628;107726780;5;1;[3, 5];2
30296628;107727765;3;1;[3, 5];2
30296628;107727765;5;1;[3, 5];2
30307369;90742572;9;2;[9, 14, 19];3
30307369;90742572;13;2;[13, 18];2
30307369;90742572;14;2;[9, 14, 19];3
30307369;90742572;18;2;[13, 18];2
30307369;90742572;19;2;[9, 14, 19];3
30307369;90743029;9;2;[9, 14, 19];3
30307369;90743029;13;2;[13, 18];2
30307369;90743029;14;2;[9, 14, 19];3
30307369;90743029;18;2;[13, 18];2
30307369;90743029;19;2;[9, 14, 19];3
30696331;92277165;4;2;[4, 8];2
31379576;94951946;2;2;[2, 6];2
31379576;94951946;6;2;[2, 6];2
31379576;94952405;2;2;[2, 6];2
31379576;94952405;6;2;[2, 6];2
31897620;96974612;3;1;[3, 7];2
31897620;96974612;7;1;[3, 7];2
31897620;96974666;3;1;[3, 7];2
31897620;96974666;7;1;[3, 7];2
31973107;97276393;8;2;[8, 10];2
31973107;97276393;10;2;[8, 10];2
31973107;97276746;8;2;[8, 10];2
31973107;97276746;10;2;[8, 10];2
31973107;97276746;8;2;[8, 10];2
31973107;97276746;10;2;[8, 10];2
31973107;97308759;8;2;[8, 10];2
31973107;97308759;10;2;[8, 10];2
31973107;97308759;8;2;[8, 10];2
31973107;97308759;10;2;[8, 10];2
31973107;97381909;8;2;[8, 10];2
31973107;97381909;10;2;[8, 10];2
31973107;97381909;8;2;[8, 10];2
31973107;97381909;10;2;[8, 10];2
31973107;97385291;8;2;[8, 10];2
31973107;97385291;10;2;[8, 10];2
31973107;97385291;8;2;[8, 10];2
31973107;97385291;10;2;[8, 10];2
31973107;97398945;8;2;[8, 10];2
31973107;97398945;10;2;[8, 10];2
31973107;97398945;8;2;[8, 10];2
31973107;97398945;10;2;[8, 10];2
31973107;97409150;8;2;[8, 10];2
31973107;97409150;10;2;[8, 10];2
31973107;97409150;8;2;[8, 10];2
31973107;97409150;10;2;[8, 10];2
31973107;147032230;8;2;[8, 10];2
31973107;147032230;10;2;[8, 10];2
